Source_Name,Organization,Year,Quarter,PWS_ID,Violation_Type,Violation_Category_Code,Is_Health_Based,Enforcement_Action_Type_Code,Is_Major_Violation,LATITUDE,LONGITUDE,Site_name,PWS_Name,Population_Served,PWS_Type
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1066001,"Monitoring, Regular",MR,N,SFL,N,42.64935606,-72.71213882,WELL  #1,GRISWOLDVILLE WATER DISTRICT,125,Community water system
2020_Q1_violation_report.xlsx,FRCOG,2020,Q1,1074001,Monthly Turbidity Exceed (Enhanced SWTR),TT,Y,SOX,-,42.46760936,-72.59740451,SUGARLOAF WELLFIELD,SOUTH DEERFIELD WATER SUPPLY DIST,3800,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1066001,"Monitoring, Regular",MR,N,SFL,N,42.64935606,-72.71213882,WELL  #1,GRISWOLDVILLE WATER DISTRICT,125,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1066001,"Monitoring, Regular",MR,N,SFL,N,42.64935606,-72.71213882,WELL  #1,GRISWOLDVILLE WATER DISTRICT,125,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1066001,"Monitoring, Regular",MR,N,SFL,N,42.64935606,-72.71213882,WELL  #1,GRISWOLDVILLE WATER DISTRICT,125,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1066001,"Monitoring, Regular",MR,N,SFL,N,42.64935606,-72.71213882,WELL  #1,GRISWOLDVILLE WATER DISTRICT,125,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1066001,"Monitoring, Regular",MR,N,SFL,N,42.64935606,-72.71213882,WELL  #1,GRISWOLDVILLE WATER DISTRICT,125,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1066001,"Monitoring, Regular",MR,N,SFL,N,42.64935606,-72.71213882,WELL  #1,GRISWOLDVILLE WATER DISTRICT,125,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1066001,"Monitoring, Regular",MR,N,SFL,N,42.64935606,-72.71213882,WELL  #1,GRISWOLDVILLE WATER DISTRICT,125,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1066001,"Monitoring, Regular",MR,N,SFL,N,42.64935606,-72.71213882,WELL  #1,GRISWOLDVILLE WATER DISTRICT,125,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1066001,"Monitoring, Regular",MR,N,SFL,N,42.64935606,-72.71213882,WELL  #1,GRISWOLDVILLE WATER DISTRICT,125,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1066001,"Monitoring, Regular",MR,N,SFL,N,42.64935606,-72.71213882,WELL  #1,GRISWOLDVILLE WATER DISTRICT,125,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1066001,"Monitoring, Regular",MR,N,SFL,N,42.64935606,-72.71213882,WELL  #1,GRISWOLDVILLE WATER DISTRICT,125,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1066001,"Monitoring, Regular",MR,N,SFL,N,42.64935606,-72.71213882,WELL  #1,GRISWOLDVILLE WATER DISTRICT,125,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1066001,"Monitoring, Regular",MR,N,SFL,N,42.64935606,-72.71213882,WELL  #1,GRISWOLDVILLE WATER DISTRICT,125,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1066001,"Monitoring, Regular",MR,N,SFL,N,42.64935606,-72.71213882,WELL  #1,GRISWOLDVILLE WATER DISTRICT,125,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1066001,"Monitoring, Regular",MR,N,SFL,N,42.64935606,-72.71213882,WELL  #1,GRISWOLDVILLE WATER DISTRICT,125,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1066001,"Monitoring, Regular",MR,N,SFL,N,42.64935606,-72.71213882,WELL  #1,GRISWOLDVILLE WATER DISTRICT,125,Community water system
2020_Q1_violation_report.xlsx,FRCOG,2020,Q1,1074001,Monthly Turbidity Exceed (Enhanced SWTR),TT,Y,SOX,-,42.46760936,-72.59740451,SUGARLOAF WELLFIELD,SOUTH DEERFIELD WATER SUPPLY DIST,3800,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1114000,"Monitoring, Regular",MR,N,SFL,N,42.64696328,-72.62046989,GREEN RIVER (03S),GREENFIELD WATER DEPARTMENT,17645,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1114000,"Monitoring, Regular",MR,N,SFL,N,42.64696328,-72.62046989,GREEN RIVER (03S),GREENFIELD WATER DEPARTMENT,17645,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1114000,"Monitoring, Regular",MR,N,SFL,N,42.64696328,-72.62046989,GREEN RIVER (03S),GREENFIELD WATER DEPARTMENT,17645,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1114000,"Monitoring, Regular",MR,N,SFL,N,42.64696328,-72.62046989,GREEN RIVER (03S),GREENFIELD WATER DEPARTMENT,17645,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1114000,"Monitoring, Regular",MR,N,SFL,N,42.64696328,-72.62046989,GREEN RIVER (03S),GREENFIELD WATER DEPARTMENT,17645,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1114000,"Monitoring, Regular",MR,N,SFL,N,42.64696328,-72.62046989,GREEN RIVER (03S),GREENFIELD WATER DEPARTMENT,17645,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1114000,"Monitoring, Regular",MR,N,SFL,N,42.64696328,-72.62046989,GREEN RIVER (03S),GREENFIELD WATER DEPARTMENT,17645,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1114000,"Monitoring, Regular",MR,N,SFL,N,42.64696328,-72.62046989,GREEN RIVER (03S),GREENFIELD WATER DEPARTMENT,17645,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1114000,"Monitoring, Regular",MR,N,SFL,N,42.64696328,-72.62046989,GREEN RIVER (03S),GREENFIELD WATER DEPARTMENT,17645,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1114000,"Monitoring, Regular",MR,N,SFL,N,42.64696328,-72.62046989,GREEN RIVER (03S),GREENFIELD WATER DEPARTMENT,17645,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1114000,"Monitoring, Regular",MR,N,SFL,N,42.64696328,-72.62046989,GREEN RIVER (03S),GREENFIELD WATER DEPARTMENT,17645,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1114000,"Monitoring, Regular",MR,N,SFL,N,42.64696328,-72.62046989,GREEN RIVER (03S),GREENFIELD WATER DEPARTMENT,17645,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
2016_Q4_violation_report.xlsx,FRCOG,2016,Q4,1029000,"Monitoring, Regular",MR,N,SFL,N,42.653621,-72.568189,REPLACEMENT PRATT WELL,BERNARDSTON FIRE  WATER DIST,1552,Community water system
